name,brand,last price
TM 40           10.0-16.0               CNN9-CNN40     رله حرارتی,brand,0
TM 40           12.5-20.0               CNN9-CNN40     رله حرارتی,brand,0
TM 40           16.0-25.0               CNN9-CNN40     رله حرارتی,brand,0
TM 40           22.0-30.0               CNN9-CNN40     رله حرارتی,brand,0
TM 40           28.0-38.0               CNN9-CNN40     رله حرارتی,brand,0
TRM 75-60    25-40                     CNM45-CNM50 رله حرارتی,brand,0
TRM 75-60    32-50                     CNM45-CNM50 رله حرارتی,brand,0
TRM 75-60    40-57                     CNM45-CNM50 رله حرارتی,brand,0
TRM 75-60    50-63                     CNM45-CNM50 رله حرارتی,brand,0
TRM 75-N90  57-70                    CNN80-CNN100 رله حرارتی,brand,0
TRM 75-N90  63-80                    CNN80-CNN100 رله حرارتی,brand,0
TRM 75-110  25-40                    CNM75-CNM110 رله حرارتی,brand,0
TRM 75-110  32-50                    CNM75-CNM110 رله حرارتی,brand,0
TRM 75-110  40-57                    CNM75-CNM110 رله حرارتی,brand,0
TRM 75-110  50-63                    CNM75-CNM110 رله حرارتی,brand,0
TRM 75-110  57-70                     CNM75-CNM110 رله حرارتی,brand,0
TRM 75-110  63-80                     CNM75-CNM110 رله حرارتی,brand,0
كلید حرارتي   MPCB MSP0       (0/4-0/6) 0/6A ,brand,0
كلید حرارتي    MPCB MSP0       (0/6- 1 )   1 A ,brand,0
كلید حرارتي   MPCB MSP0       (1 - 1/6 ) 1/6A ,brand,0
كلید حرارتي   MPCB MSP0       (1/6-2/4) 2/4A ,brand,0
كلید حرارتي   MPCB MSP0       (2/4 - 4 )    4A ,brand,0
كلید حرارتي    MPCB MSP0        ( 4  -  6 )   6A ,brand,0
كلید حرارتي   MPCB MSP0        ( 6 -  10)  10A ,brand,0
كلید حرارتي   MPCB MSP0        (10 - 16) 16A ,brand,0
كلید حرارتي   MPCB MSP0        (14 - 20) 20A ,brand,0
كلید حرارتي   MPCB MSP0        (18 - 25) 25A ,brand,0
كلید حرارتي  MPCB MSP1        (22 - 32 ) 32A ,brand,0
كلید حرارتي   MPCB MSP1        (28 - 40 ) 40A,brand,0
كلید حرارتي  MPCB MSP1         (36 - 52 ) 52A,brand,0
switch  disconnector    LBS  160   3P   کلید گردان قدرت یکطرفه ,brand,0
switch  disconnector    LBS  250   3P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS  400   3P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS  630   3P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS  800   3P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 1000  3P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 1250  3P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 1600  3P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 2000  3P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 2500  3P   کلید گردان قدرت یکطرفه,brand,0
Switch disconnector    LBS 160    4P    کلید گردان قدرت یکطرفه,brand,0
Switch disconnector    LBS 250    4P    کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 400    4P   کلید گردان قدرت یکطرفه,brand,0
Switch disconnector    LBS 630    4P    کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 800    4P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 1250  4P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 1600  4P   کلید گردان قدرت یکطرفه,brand,0
switch  disconnector    LBS 2500  4P   کلید گردان قدرت یکطرفه,brand,0
Cam  switch   CS 32A  1P            کلید گردان      ,brand,0
Cam  switch   CS 80A  1P            کلید گردان      ,brand,0
Cam  switch   CS 16A  1P    کلید گردان روکار      ,brand,0
Cam  switch   CS 25A  1P    کلید گردان روکار      ,brand,0
Cam  switch   CS 16A  2P    کلید گردان روکار      ,brand,0
Cam  switch   CS 25A  2P    کلید گردان روکار      ,brand,0
Cam  switch   CS 10A  3P    کلید گردان روکار      ,brand,0
Cam  switch   CS 25A  3P    کلید گردان روکار      ,brand,0
Cam  switch   CS 10A  4P    کلید گردان روکار      ,brand,0
Cam  switch   CS 32A  1P    کلید گردان روکار استپ اضطراری     ,brand,0
Cam  switch   CS 40A  1P    کلید گردان روکار استپ اضطراری     ,brand,0
2A    D       فیوز فشنگی     ,brand,0
4A    D       فیوز فشنگی,brand,0
6A    D       فیوز فشنگی,brand,0
10A  D       فیوز فشنگی ,brand,0
16A  D       فیوز فشنگی ,brand,0
20A  D       فیوز فشنگی,brand,0
25A  D       فیوز فشنگی,brand,0
35A  D       فیوز فشنگی,brand,0
50A  D       فیوز فشنگی,brand,0
63A  D       فیوز فشنگی,brand,0
 كلید فیوز افقي      8M8-M  ا          3P   160A,brand,0
 كلید فیوز افقي  10M10-M  ا              3P   250A  ,brand,0
 كلید فیوز افقي  10M10-M  ا              3P   400A,brand,0
 فیوز سیلندری   8 Gg        اA1,brand,0
 فیوز  سیلندری  8 Gg        اA2,brand,0
 فیوز  سیلندری  8 Gg        اA4,brand,0
 فیوز  سیلندری  8 Gg        اA6,brand,0
 فیوز  سیلندری  8 Gg        اA8,brand,0
 فیوز  سیلندری  8 Gg      اA10,brand,0
 فیوز  سیلندری  8 Gg      اA12,brand,0
 فیوز  سیلندری  8 Gg      اA16,brand,0
 فیوز  سیلندری  8 Gg      اA20,brand,0
 فیوز  سیلندری  8 Gg      اA25,brand,0
 فیوز  سیلندری10 Gg     اA0.5,brand,0
 فیوز  سیلندری10 Gg        اA1,brand,0
 فیوز  سیلندری10 Gg        اA2,brand,0
 فیوز  سیلندری10 Gg        اA4,brand,0
 فیوز  سیلندری10 Gg        اA6,brand,0
 فیوز  سیلندری10 Gg        اA8,brand,0
 فیوز  سیلندری10 Gg      اA10,brand,0
 فیوز  سیلندری10 Gg      اA12,brand,0
 فیوز  سیلندری10 Gg      اA16,brand,0
 فیوز  سیلندری10 Gg      اA20,brand,0
 فیوز  سیلندری10 Gg      اA25,brand,0
 فیوز  سیلندری10 Gg      اA32,brand,0
 فیوز  سیلندری14 Gg        اA2,brand,0
 فیوز  سیلندری14 Gg        اA4,brand,0
 فیوز  سیلندری14 Gg        اA6,brand,0
 فیوز  سیلندری14 Gg        اA8,brand,0
 فیوز  سیلندری14 Gg      اA10,brand,0
 فیوز  سیلندری14 Gg      اA12,brand,0
 فیوز  سیلندری14 Gg      اA16,brand,0
 فیوز  سیلندری14 Gg      اA20,brand,0
 فیوز  سیلندری14 Gg      اA25,brand,0
 فیوز  سیلندری14 Gg      اA32,brand,0
 فیوز  سیلندری14 Gg      اA40,brand,0
 فیوز  سیلندری14 Gg      اA50,brand,0
 فیوز  سیلندری22 Gg      اA16,brand,0
 فیوز  سیلندری22 Gg      اA20,brand,0
 فیوز  سیلندری22 Gg      اA25,brand,0
 فیوز  سیلندری22 Gg      اA32,brand,0
 فیوز  سیلندری22 Gg      اA40,brand,0
 فیوز  سیلندری22 Gg      اA50,brand,0
 فیوز  سیلندری22 Gg      اA63,brand,0
 فیوز  سیلندری22 Gg      اA80,brand,0
 فیوز  سیلندری22 Gg   اA100,brand,0
"FuseVV  7,2kV   2A      50N   192   فیوز فشار متوسط",brand,0
